ID,Artist,Created_Time,User_ID,Message,Like,Share,Commite,Fan,Tag
945,Bruce Springsteen, 2017-09-13T144354+0000,"id: '7401700249_10155462440490250',","message: ""Bruce discusses starting to write his memoir in 2009 following his legendary Super Bowl halftime show with the E Street Band. 'Born to Run' is available on paperback now: smarturl.it/BornToRunBook""},",30600,1763, 1055),5483039,tag:
946,Bruce Springsteen, 2017-09-08T144848+0000,"id: '7401700249_10155448439330250',","message: 'This riveting stop on Bruce’s first-ever solo tour supporting \'The Ghost Of Tom Joad\' brings that work to life through story and song. The set features nine cuts from the album, three non-album originals, including the brilliant ""Brothers Under the Bridge"" and the first official release of “The Little Things,"" plus striking acoustic arrangements of “Born In The U.S.A.,” “Bobby Jean,” “Darkness On The Edge Of Town” and “Streets Of Philadelphia.”\n\nShop here: http://2nu.gs/Bruce-Belfast96'},",6288,644, 316),5483039,tag:
947,Bruce Springsteen, 2017-09-05T140000+0000,"id: '7401700249_10155417904730250',","message: ""Bruce’s memoir 'Born to Run' is available today in paperback wherever books are sold: http://smarturl.it/BornToRunBook\n\nAlso available as an ebook and audiobook read by Bruce.""},",5966,380, 404),5483039,tag:
948,Bruce Springsteen, 2017-08-30T195229+0000,"id: '7401700249_10155421867345250',","message: 'Springsteen On Broadway has been extended through February 3! See all of the dates and get more information on the Ticketmaster Verified Fan process at brucespringsteen.net/broadway'},",13277,1864, 677),5483039,tag:
949,Bruce Springsteen, 2017-08-30T175505+0000,"id: '7401700249_10155421433830250',","message: ""#SpringsteenBroadway has been EXTENDED! More information coming today. \n\nThere will NOT be any additional codes released for today's onsale.""},",8087,560, 218),5483039,tag:
950,Bruce Springsteen, 2017-08-30T123131+0000,"id: '7401700249_10155420619390250',","message: 'Reminder: tickets go on sale today at 10AM ET. Here are some tips & FAQs for the lucky recipients of Ticketmaster Verified Fan codes! ?? http://insider.ticketmaster.com/springsteen-broadway-verifiedfan-faq/'},",2859,226, 122),5483039,tag:
951,Bruce Springsteen, 2017-08-28T100101+0000,"id: '7401700249_10155406923935250',","message: 'Bruce will be performing at the Invictus Games Toronto 2017 Closing Ceremony on September 30. Tickets are available now at Ticketmaster Canada.'},",4978,593, 553),5483039,tag:
952,Bruce Springsteen, 2017-08-25T192304+0000,"id: '7401700249_10155406706155250',","message: 'Reminder: registration for Ticketmaster #VerifiedFan closes this Sunday at 10pm ET. Learn more and sign up here: springsteen.tmverifiedfan.com',",3853,467, 548),5483039,tag: #VerifiedFan
953,Bruce Springsteen, 2017-08-21T151730+0000,"id: '7401700249_10155394939585250',","message: '""Mama always told me not to look into the sights of the sun..."" #SolarEclipse',",3427,309, 896),5483039,tag: #SolarEclipse
954,Bruce Springsteen, 2017-08-19T132624+0000,"id: '7401700249_10155389249215250',","message: '""On those occasions when I have needed motivation, nothing gets me moving like the music of Bruce Springsteen and the E Street Band."" via NPR Music'},",3061,287, 135),5483039,tag:
955,Bruce Springsteen, 2017-08-16T210031+0000,"id: '7401700249_10155381961575250',","message: 'From Ticketmaster about the upcoming Springsteen On Broadway shows:\n\nNo tickets for #SpringsteenBroadway have been sold.\nLearn more: http://bit.ly/SPECtix \nRegister for #VerifiedFan ??: http://bit.ly/Springsteen_VF'},",8642,654, 364),5483039,tag: #SpringsteenBroadway #VerifiedFan
956,Bruce Springsteen, 2017-08-11T185128+0000,"id: '7401700249_10155367574905250',","message: 'Learn more about the show and how to register for tickets at brucespringsteen.net/broadway.',",14434,5, 320),5483039,tag:
957,Bruce Springsteen, 2017-08-10T193605+0000,"id: '7401700249_10155365021785250',","message: 'Marquee is up! Learn more about the show at brucespringsteen.net/broadway',",13177,1001, 392),5483039,tag:
958,Bruce Springsteen, 2017-08-09T212219+0000,"id: '7401700249_10155362494670250',","message: ""Got questions on Bruce's upcoming 'Springsteen On Broadway' shows? Make sure to read the FAQs at brucespringsteen.net/broadway"",",2222,381, 162),5483039,tag:
959,Bruce Springsteen, 2017-08-09T170255+0000,"id: '7401700249_10155361791155250',","message: 'Bruce Springsteen will make his Broadway debut this fall with “Springsteen on Broadway,” a solo show at the Walter Kerr Theatre. Learn more about the show at brucespringsteen.net/broadway.',",13731,1102, 505),5483039,tag:
960,Bruce Springsteen, 2017-08-09T142038+0000,"id: '7401700249_10155361364875250',","message: 'Bruce Springsteen will make his Broadway debut this fall with “Springsteen on Broadway,” a solo show at the Walter Kerr Theatre. Performances begin Tuesday, October 3, with an official opening on Thursday, October 12. Springsteen will perform five shows a week through November 26th. Learn more about the show at brucespringsteen.net/broadway.\n\nThe ticket onsale powered by Ticketmaster Verified Fan® begins Aug. 30 at 10am ET and helps combat bots and scalpers to get tickets into the hands of fans.\n\nTicketmaster Verified Fan registration is open NOW and will close Aug. 27. Verified fans will be notified Aug. 29 and receive their unique codes on Aug. 30 at 8am ET prior to the 10am ET onsale. Learn more and register at http://smarturl.it/BSTMVerifiedFan'},",28329,3373, 1105),5483039,tag:
961,Bruce Springsteen, 2017-08-04T194638+0000,"id: '7401700249_10155347627165250',","message: 'The first-ever soundboard recordings to surface from the ‘77 tour offer a trove of significant performances spanning two full shows from this under-documented transitional era, including early prototypes of “Something In The Night,” “Rendezvous” and “The Promise”; the unreleased original “Action In The Streets” featuring the Miami Horns; and a mesmerizing expanded version of “Backstreets.”\n\nOrder now: http://2nu.gs/Bruce77',",5237,456, 250),5483039,tag:
962,Bruce Springsteen, 2017-07-13T200557+0000,"id: '7401700249_10155269936490250',","message: 'Marking his final show at the soon-to-be-demolished Spectrum, Bruce gives Philly a special night, playing “The Price You Pay” for the first time since 1981 and reviving an apropos cover of The Drifters’ “Save The Last Dance For Me.” The 31-song set also features guest spots by Curt Ramm, Vini “Mad Dog” Lopez and Mrs. Adele Springsteen, a full-album performance of Born In The U.S.A., as well as “Loose End” and “Higher and Higher.” Download now: http://2nu.gs/Bruce-Spectrum09'},",11083,1509, 801),5483039,tag:
963,Bruce Springsteen, 2017-06-30T150553+0000,"id: '7401700249_10155220487360250',","message: 'Bruce is featured in ""The Power of Rock Experience"" opening this weekend at the Rock & Roll Hall of Fame\'s Connor Theater. The film is one of Academy Award winner Jonathan Demme\'s last projects.'},",24637,7109, 4287),5483039,tag:
964,Bruce Springsteen, 2017-06-16T214942+0000,"id: '7401700249_10155173029250250',","message: ""In honor of Father's Day this weekend, here's a portion from the 'Born To Run' audiobook where Bruce discusses his own relationship with his father and becoming one himself. \n\nhttps://soundcloud.com/brucespringsteen/chapter-61-born-to-run-excerpt""},",6459,475, 226),5483039,tag:
965,Bruce Springsteen, 2017-06-14T190024+0000,"id: '7401700249_10155165924495250',","message: 'Last chance to bid on some great items supporting The Kristen Ann Carr Fund including a saxophone played and signed by Clarence Clemons! \n\nBid here ?? charitybuzz.com/kacfspringsteen2017'},",15661,1047, 481),5483039,tag:
966,Bruce Springsteen, 2017-06-07T161856+0000,"id: '7401700249_10155141268135250',","message: ""Still looking for a Father's Day present? Enter to win an autographed copy of Bruce's autobiography for Dad... or for yourself!""},",8507,1473, 244),5483039,tag:
967,Bruce Springsteen, 2017-06-04T164934+0000,"id: '7401700249_10155130975565250',","message: 'On this day in 1984, Bruce Springsteen released Born In The USA, which has sold over 30 million copies to date. \n\nListen here ?? http://smarturl.it/bornintheusa'},",3996,328, 160),5483039,tag:
968,Bruce Springsteen, 2017-05-23T170500+0000,"id: '7401700249_10155091153755250',","message: 'The epic finale to Springsteen’s 2012 European tour was his first show ever to top four hours and is to date his longest ever. From the opening cover of John Fogerty’s “Rockin’ All Over The World,” Helsinki’s storming 33-song set is teeming with gems, including “Prove It All Night” with the ’78 tour intro, “Back In Your Arms Again,” “Be True,” “Loose Ends,” “Light Of Day” and a nine-song encore featuring Jackie Wilson’s “Higher and Higher” and the Little Steven penned “I Don’t Want To Go Home.” Download now: http://2nu.gs/Bruce-Helsinki2012'},",2366,140, 92),5483039,tag:
969,Bruce Springsteen, 2017-05-13T142424+0000,"id: '7401700249_10155062017995250',","message: '50% off live downloads / 25% off live CDs\nThis weekend only at Live.BruceSpringsteen.net'},",2375,173, 182),5483038,tag:
970,Bruce Springsteen, 2017-05-02T174931+0000,"id: '7401700249_10155030693015250',","message: '????????????',",82151,13690, 2563),5483038,tag:
971,Bruce Springsteen, 2017-05-02T163259+0000,"id: '7401700249_10155030529915250',","message: '""Did Jersey make Springsteen or did Springsteen make Jersey?"" \n\nHear more from last week\'s Tribeca Talks on SiriusXM Radio\'s #EStreetRadio! Schedule: https://siriusxm.us/2oZkzgG',",14629,1073, 512),5483038,tag: #EStreetRadio
972,Bruce Springsteen, 2017-04-29T183957+0000,"id: '7401700249_10155022145385250',","message: ""“With no Jonathan Demme, there’s no 'Philadelphia.' And with no 'Philadelphia,' there’s no ‘Streets of Philadelphia’ for me.”\n\n- Bruce remembering filmmaker Jonathan Demme with Tom Hanks at last night's Tribeca Talks""},",4130,394, 159),5483038,tag:
973,Bruce Springsteen, 2017-04-29T025017+0000,"id: '7401700249_10155020426635250',","message: 'Tribeca Talks: Storytellers with Tom Hanks at The Beacon Theatre.\n\nPhotos by Kevin Mazur / Getty Images Entertainment',",15404,2, 769),5483038,tag:
974,Bruno Mars, 2017-11-22T201331+0000,"id: '242567287243_10155982602012244',","message: 'RIO! ???? ??Paty -Cavalo De Pau\n#24kmagicworldtour #RioFunk'},",26310,3531, 4068),57725691,tag: #RioFunk
975,Bruno Mars, 2017-11-22T154011+0000,"id: '242567287243_10155981973827244',","message: 'RSVP if you’re going to be watching my first TV special next Wednesday night on CBS:',",20382,2, 1809),57725691,tag:
976,Bruno Mars, 2017-11-20T175822+0000,"id: '242567287243_10155976501027244',","message: 'Wednesday November 29th 10p/9c  on CBS. ?????'},",59236,14435, 4285),57725691,tag:
977,Bruno Mars, 2017-11-16T202752+0000,"id: '242567287243_10155965098812244',","message: '?'},",26654,1543, 765),57725691,tag:
978,Bruno Mars, 2017-11-14T221301+0000,"id: '242567287243_10155959583377244',","message: 'WEDNESDAY NOVEMBER 29th ON CBS! MY FIRST TV SPECIAL!'},",36684,3968, 1603),57725691,tag:
979,Bruno Mars, 2017-11-13T212624+0000,"id: '242567287243_10155956393807244',","message: 'In high school when girls were like Bruno you play piano?? ????'},",198469,55298, 27697),57725691,tag:
980,Bruno Mars, 2017-11-12T104532+0000,"id: '242567287243_10155952233367244',","message: '??'},",30156,679, 500),57725691,tag:
981,Bruno Mars, 2017-11-10T212012+0000,"id: '242567287243_10155947489847244',","message: 'WEDNESDAY NOVEMBER 29th ON CBS!!!!! TELL EVERYONE YOU KNOW!!!! ?????'},",52490,6006, 2180),57725691,tag:
982,Bruno Mars, 2017-11-08T080632+0000,"id: '242567287243_10155940606412244',","message: '@babyface ??'},",47743,944, 764),57725691,tag:
983,Bruno Mars, 2017-11-08T024139+0000,"id: '242567287243_10155940059027244',","message: 'L.A FORUM! #24kmagicworldtour  TONIGHT! ??????'},",23458,665, 498),57725691,tag: #24kmagicworldtour
984,Bruno Mars, 2017-11-06T193710+0000,"id: '242567287243_10155936519047244',","message: 'Tweet @BrunoMars + Artist of the Year + #AMAs to vote for me at the American Music Awards! Then watch\n LIVE 11/19 at 8/7c on ABC.'},",14535,495, 330),57725691,tag: #AMAs
985,Bruno Mars, 2017-10-28T051031+0000,"id: '242567287243_10155909526112244',","message: 'Houston, San Antonio and Dallas. The pleasure was all yours ??. #24kmagicworldtour  Thank you Texas.'},",23119,617, 496),57725691,tag: #24kmagicworldtour
986,Bruno Mars, 2017-10-24T193814+0000,"id: '242567287243_10155900195742244',","message: 'Tweet @BrunoMars + Artist of the Year + #AMAs to vote for me at the American Music Awards! Then watch\n LIVE 11/19 at 8/7c on ABC.'},",15302,513, 366),57725691,tag: #AMAs
987,Bruno Mars, 2017-10-23T020504+0000,"id: '242567287243_10155895625787244',","message: 'Thanks officer @tnorman23 for bringing these lil rockstars to the show tonight. You’re a real life super hero in my eyes. Thank you for everything you do for these kids and your community. I pray that other officers look at your Instagram page and it inspires them. It definitely inspires me. ??'},",16738,497, 300),57725691,tag:
988,Bruno Mars, 2017-10-22T051404+0000,"id: '242567287243_10155893223757244',","message: '?? Thank You Nola #24kmagicworldtour'},",37510,1085, 571),57725691,tag: #24kmagicworldtour
989,Bruno Mars, 2017-10-18T163534+0000,"id: '242567287243_10155883130072244',","message: 'Thank you American Music Awards?? #AMAs\nhttp://www.billboard.com/amas/bruno-mars'},",24781,766, 631),57725691,tag: #AMAshttp://www.billboard.com/amas/bruno-mars
990,Bruno Mars, 2017-10-15T031201+0000,"id: '242567287243_10155873318402244',","message: 'For Puerto Rico ????'},",161111,66793, 11110),57725691,tag:
991,Bruno Mars, 2017-10-15T012052+0000,"id: '242567287243_10155873126617244',","message: 'Special performance for One Voice: Somos Live\n\nPlease donate whatever you can to relief efforts in Puerto Rico at the link below.\nEnglish: https://suvdonate.telethongiving2.com/\nSpanish: https://suvdonatesp.telethongiving2.com/'},",25750,4626, 1108),57725691,tag:
992,Bruno Mars, 2017-10-14T035847+0000,"id: '242567287243_10155870797157244',","message: 'Tomorrow Night! ????'},",12511,855, 294),57725691,tag:
993,Bruno Mars, 2017-10-13T060423+0000,"id: '242567287243_10155868458692244',","message: 'Thank you Raleigh for raising this incredible bass player and thank you for being an incredible audience! #24kmagicworldtour'},",23451,456, 309),57725691,tag: #24kmagicworldtour
994,Bruno Mars, 2017-10-12T153933+0000,"id: '242567287243_10155866831567244',","message: 'Ayyy 8 nominations?! ???? Thank you American Music Awards. Vote every day here: http://voteamas.com #AMAs'},",57038,3452, 1637),57725691,tag: #AMAs
995,Bruno Mars, 2017-10-10T162531+0000,"id: '242567287243_10155859413372244',","message: 'lunch table remix ??'},",128588,49352, 9524),57725691,tag:
996,Bruno Mars, 2017-10-07T203518+0000,"id: '242567287243_10155851606577244',","message: 'Mood'},",56219,2015, 1707),57725691,tag:
997,Bruno Mars, 2017-10-06T035941+0000,"id: '242567287243_10155846934632244',","message: 'Tonight on stage I finally ripped my shirt off! ?? (Swipe for the grand reveal!) ?? #24kmagicworldtour'},",14458,200, 390),57725691,tag: #24kmagicworldtour
998,Bruno Mars, 2017-10-05T044409+0000,"id: '242567287243_10155844193012244',","message: '?? New Band Alert!! Lenny, Zendaya & Bruno. Together we are #LenZuno! ??????'},",91142,2574, 1136),57725691,tag: #LenZuno
999,Bruno Mars, 2017-10-01T002847+0000,"id: '242567287243_10155832411937244',","message: '#Squad'},",56968,1286, 644),57725691,tag: #Squad
1000,Bruno Mars, 2017-10-01T001007+0000,"id: '242567287243_10155832352152244',","message: 'Last Night in D.C. Mrs. Obama came to the concert and blessed us with her presence #24kmagicworldtour #Hooligans'},",135967,3724, 1742),57725691,tag: #24kmagicworldtour #Hooligans
1001,Bruno Mars, 2017-09-30T235844+0000,"id: '242567287243_10155832327997244',","message: ""The only difference between me and a unicorn is that I've been spotted. ????""},",42817,1918, 788),57725691,tag:
1002,Bruno Mars, 2017-09-29T230631+0000,"id: '242567287243_10155829403447244',","message: ""As an entertainer all you want is to be able to stay in the pocket. Don't let nerves or excitement get the best of you. Being so comfortable on stage that you can have a conversation with the audience and let everything out the way you want it. Dave Chappelle is a fuckin master at this and last night I had the honor to watch him perform and kill it in D.C. #TheBest""},",32242,591, 479),57725691,tag: #TheBest
1003,Bruno Mars, 2017-09-24T043028+0000,"id: '242567287243_10155813449387244',","message: 'NEW YORK CITY! THANK YOU! #MSG #24kmagicworldtour'},",13169,7, 323),57725691,tag: #MSG #24kmagicworldtour
1004,Bruno Mars, 2017-09-24T042230+0000,"id: '242567287243_10155813428967244',","message: ""Brooklyn's own Patten Leather Pete got to watch his son sell out The Garden  two nights in a row! #24kmagicworldtour""},",33295,784, 497),57725691,tag: #24kmagicworldtour
1005,Bruno Mars, 2017-09-22T224006+0000,"id: '242567287243_10155809540157244',","message: 'Maddison Square Garden Tonight! #NYC #24kmagicworldtour'},",16500,278, 312),57725691,tag: #NYC #24kmagicworldtour
1006,Bruno Mars, 2017-09-21T205026+0000,"id: '242567287243_10155806355892244',","message: 'Last night ????'},",32469,630, 547),57725691,tag:
1007,Bruno Mars, 2017-09-21T003456+0000,"id: '242567287243_10155803889197244',","message: 'OHIO STATE! #24kmagicworldtour TONIGHT!! ??????'},",40171,1147, 607),57725691,tag: #24kmagicworldtour
1008,Bruno Mars, 2017-09-15T210115+0000,"id: '242567287243_10155789297362244',","message: 'Aayyyyy!!'},",49897,2293, 1432),57725691,tag:
1009,Bruno Mars, 2017-09-15T035945+0000,"id: '242567287243_10155787259437244',","message: 'We back! Thank You Charlotte! #24kmagicworldtour'},",30708,914, 590),57725691,tag: #24kmagicworldtour
1010,Bruno Mars, 2017-09-12T222226+0000,"id: '242567287243_10155781228172244',","message: 'POP POP!! @cbstv ???'},",47359,1225, 738),57725691,tag:
1011,Bruno Mars, 2017-09-05T000020+0000,"id: '242567287243_10155758550517244',","message: ""Name a duo sassier than these two!! I'll wait.... ?? Happy Birthday Brother Ronson!??""},",27814,882, 572),57725692,tag:
1012,Bruno Mars, 2017-09-04T192655+0000,"id: '242567287243_10155757726292244',","message: 'Happy Birthday @beyonce'},",54748,932, 641),57725693,tag:
1013,Bruno Mars, 2017-09-04T070918+0000,"id: '242567287243_10155756163212244',","message: '#Vegas George Lopez, Anthony Anderson,  Cedric The Entertainer and The Sex Dragon'},",105032,1545, 812),57725693,tag: #Vegas
1014,Bruno Mars, 2017-09-03T065441+0000,"id: '242567287243_10155753128567244',","message: '#Mood #Vegas'},",30321,488, 314),57725693,tag: #Mood #Vegas
1015,Bruno Mars, 2017-09-01T194202+0000,"id: '242567287243_10155748618837244',","message: 'Who wants to spend New Years Eve and Valentines Day with me in Vegas? ?? ?? Get your tickets for my new Park Theatre residency dates here: https://brunom.rs/vegastickets'},",65532,10374, 2626),57725693,tag:
1016,Bruno Mars, 2017-08-30T202430+0000,"id: '242567287243_10155742687967244',","message: 'Sound check. Montreal night 2.\n#24kmagicworldtour ???'},",72562,2448, 3712),57725693,tag:
1017,Bruno Mars, 2017-08-29T205104+0000,"id: '242567287243_10155739402737244',","message: 'Pops and Michael Jackson'},",45142,1506, 782),57725693,tag:
1018,Bruno Mars, 2017-08-29T183849+0000,"id: '242567287243_10155739104442244',","message: 'There will never be another king of pop, prince of pop, or any other title with the word pop in it. Michael owns them all. He will forever be the man that turned music into magic. From videos to fashion to his ground breaking performances, everyone can learn from Michael about dedicating your life to something and constantly striving to be great. Thank you Michael for showing the world what greatness looks like. Happy Birthday ??'},",19493,283, 615),57725693,tag:
1019,Bruno Mars, 2017-08-28T182702+0000,"id: '242567287243_10155736091397244',","message: 'Staring at myself while I sing slightly creeps me out.... and slightly turns me on..... #weird'},",9719,142, 256),57725693,tag: #weird
1020,Bruno Mars, 2017-08-25T174855+0000,"id: '242567287243_10155727646632244',","message: '#24kDanceCam Little Hooligans Edition'},",10489,121, 215),57725693,tag: #24kDanceCam
1021,Bruno Mars, 2017-08-25T174735+0000,"id: '242567287243_10155727643177244',","message: '#24kDanceCam Little Hooligans Edition ??'},",30883,612, 351),57725693,tag: #24kDanceCam
1022,Bruno Mars, 2017-08-25T174505+0000,"id: '242567287243_10155727637667244',","message: '#24kDanceCam Little Hooligans Edition'},",83219,6973, 1928),57725693,tag: #24kDanceCam
1023,Bruno Mars, 2017-08-25T174409+0000,"id: '242567287243_10155727636077244',","message: '#24kDanceCam Little Hooligans Edition'},",30521,703, 649),57725693,tag: #24kDanceCam
1024,Bruno Mars, 2017-08-23T062406+0000,"id: '242567287243_10155720375067244',","message: 'I was nicknamed after this professional wrestler Bruno Sammartino. Tonight in Pittsburgh I had the honor of meeting him! ?? #OG #24kmagicworldtour'},",9897,292, 225),57725693,tag: #OG #24kmagicworldtour
1025,Bruno Mars, 2017-08-20T161411+0000,"id: '242567287243_10155712711677244',","message: 'ALL THE WAY LIVE!!! #24KDanceCam'},",4321,287, 144),57725693,tag: #24KDanceCam
1026,Bruno Mars, 2017-08-19T181454+0000,"id: '242567287243_10155710146867244',","message: 'Mom and Daughter swag! #24kDanceCam'},",2562,66, 80),57725693,tag: #24kDanceCam
1027,Bruno Mars, 2017-08-18T224620+0000,"id: '242567287243_10155707999142244',","message: 'Trap city shirt with the matching Trap city hat... Automatic respect! #24kDanceCam'},",2890,113, 88),57725693,tag: #24kDanceCam
1028,Bruno Mars, 2017-08-18T122742+0000,"id: '242567287243_10155706412517244',","message: 'First Step. The Concept. #VersaceOnTheFloor Video Out Now!'},",50358,1477, 766),57725693,tag: #VersaceOnTheFloor
1029,Bruno Mars, 2017-08-16T031916+0000,"id: '242567287243_10155699520982244',","message: 'Thank you Cleveland! #24kmagicworldtour'},",19850,1322, 1259),57725693,tag: #24kmagicworldtour
1030,Bruno Mars, 2017-08-14T163712+0000,"id: '242567287243_10155695053812244',","message: 'VIDEO OUT NOW! #VersaceOnTheFloor  https://brunom.rs/votfvideo'},",32758,2058, 1235),57725693,tag: #VersaceOnTheFloor
1031,Bruno Mars, 2017-08-14T161750+0000,"id: '242567287243_10155695000972244',","message: 'Versace on the Floor video out now: https://brunom.rs/votfvideo',",10312,301, 232),57725693,tag:
1032,Bruno Mars, 2017-08-14T065002+0000,"id: '242567287243_10155693961147244',","message: 'Video Release party lit!'},",40653,1470, 479),57725693,tag:
1033,Bruno Mars, 2017-08-14T063802+0000,"id: '242567287243_10155693943292244',","message: 'Music Video Release Party! #VersaceOnTheFloor'},",213140,2838, 1782),57725693,tag: #VersaceOnTheFloor
1034,Bruno Mars, 2017-08-14T012630+0000,"id: '242567287243_10155693242087244',","message: ""What you thought I wasn't gonna shoot a video for this silky summer jam? ?? #Hooligans let's goooo! Versace on the floor video out now! Starring the oh so fly Zendaya https://brunom.rs/votfvideo""},",27572,578, 408),57725693,tag: #Hooligans
1035,Bruno Mars, 2017-08-13T052101+0000,"id: '242567287243_10155690767677244',","message: 'God bless you Michigan!'},",33160,1515, 874),57725693,tag:
1036,Bruno Mars, 2017-08-11T020511+0000,"id: '242567287243_10155684258497244',","message: ""Thank you FOX Teen Choice Awards! I'm honored!"",",71686,3391, 1690),57725693,tag:
1037,Bruno Mars, 2017-08-10T074510+0000,"id: '242567287243_10155681744537244',","message: ""#24kDanceCam who's next?""},",74108,1634, 1358),57725693,tag:
1038,Bruno Mars, 2017-08-10T073559+0000,"id: '242567287243_10155681734027244',","message: '#24kDanceCam'},",68998,5952, 2554),57725693,tag: #24kDanceCam
1039,Bruno Mars, 2017-08-10T072950+0000,"id: '242567287243_10155681726927244',","message: ""Sometimes on stage I wish y'all could see what we see every night. Awesome people that look like they're having an awesome time. This is why I wanna  do this  shit forever! We put a 24k dance cam out in the crowd and got some cool footage. Tonight we'll start with this one. #24kDanceCam  Who's next? ??""},",71064,14257, 4844),57725692,tag: #24kDanceCam
1040,Bruno Mars, 2017-08-10T071446+0000,"id: '242567287243_10155681706097244',","message: '??'},",153347,6057, 3849),57725692,tag:
1041,Bruno Mars, 2017-08-06T051303+0000,"id: '242567287243_10155669527967244',","message: 'We see you girl!! ?? Go head wit yo broken leg ass!! #24kmagicworldtour'},",20360,2, 363),57725692,tag: #24kmagicworldtour
1042,Bruno Mars, 2017-08-05T234158+0000,"id: '242567287243_10155668822277244',","message: 'Paisley Park ?? ???'},",18012,1213, 1050),57725692,tag:
1043,Bruno Mars, 2017-08-05T051056+0000,"id: '242567287243_10155666362737244',","message: 'Thank You Fargo! #24kmagicworldtour'},",4801,576, 346),57725692,tag: #24kmagicworldtour
1044,Bruno Mars, 2017-08-05T050850+0000,"id: '242567287243_10155666359042244',","message: '??'},",3780,237, 171),57725692,tag:
1045,Bruno Mars, 2017-08-05T045844+0000,"id: '242567287243_10155666339817244',","message: ""?? How come y'all just can't let me be fat and happy?""},",8303,348, 172),57725692,tag:
1046,Bruno Mars, 2017-08-04T004510+0000,"id: '242567287243_10155662737967244',","message: ""Now here's a picture of  my  keyboard player  @johnjohnthe1 and I 10 minutes before we go on stage ??""},",44256,656, 722),57725692,tag:
1047,Bruno Mars, 2017-08-04T003715+0000,"id: '242567287243_10155662723797244',","message: 'Picasso'},",53760,1745, 863),57725692,tag:
1048,Bruno Mars, 2017-08-04T002639+0000,"id: '242567287243_10155662702192244',","message: 'Basquiat ??'},",20013,354, 289),57725692,tag:
1049,Bruno Mars, 2017-08-04T002307+0000,"id: '242567287243_10155662696207244',","message: 'Keith Haring'},",19735,165, 182),57725692,tag:
1050,Bruno Mars, 2017-08-03T043808+0000,"id: '242567287243_10155660227967244',","message: ""What y'all trynna do?""},",31018,567, 896),57725692,tag:
1051,Bruno Mars, 2017-08-01T213306+0000,"id: '242567287243_10155656427197244',","message: '?? ??'},",122890,2794, 2945),57725692,tag:
1052,Bruno Mars, 2017-07-28T082216+0000,"id: '242567287243_10155642499252244',","message: 'Thank you Vancouver! #24KMagicWorldTour'},",15545,250, 273),57725692,tag: #24KMagicWorldTour
1053,Bruno Mars, 2017-07-27T065946+0000,"id: '242567287243_10155638976937244',","message: 'Vancouver night 1 #24kmagicworldtour'},",9407,107, 109),57725693,tag: #24kmagicworldtour
1054,Bruno Mars, 2017-07-26T161146+0000,"id: '242567287243_10155636587367244',","message: 'CMON MTV!!!! Thank you so much!! http://www.mtv.com/vma/vote/'},",9884,123, 144),57725693,tag:
1055,Bruno Mars, 2017-07-25T060838+0000,"id: '242567287243_10155631113087244',","message: ""If you ain't here to party take yo ass back home!! #24kMagicWorldTour ??????""},",79400,3282, 1542),57725693,tag: #24kMagicWorldTour
1056,Bruno Mars, 2017-07-19T034542+0000,"id: '242567287243_10155607312222244',","message: 'SACTOWN! #WeHere #FlexinOnTheGram #24kMagicWorldTour ????????'},",68078,2410, 1427),57725693,tag: #WeHere #FlexinOnTheGram #24kMagicWorldTour
1057,Bruno Mars, 2017-07-03T012110+0000,"id: '242567287243_10155544812097244',","message: 'MY BOY'},",32610,717, 413),57725693,tag:
1058,Bruno Mars, 2017-06-27T042738+0000,"id: '242567287243_10155520142987244',","message: 'the new mix Bruno Mars vs David Guetta “Versace on the Floor” out now https://brunom.rs/bmvsdg'},",42012,748, 763),57725691,tag:
1059,Bruno Mars, 2017-06-26T222439+0000,"id: '242567287243_10154517291751356',","message: 'Bruno Mars vs David Guetta - ""Versace on the Floor"" Out Tomorrow'},",112345,3026, 2276),57725693,tag:
1060,Bruno Mars, 2017-06-26T022504+0000,"id: '242567287243_10155516218042244',","message: 'Thank you @betawards'},",32365,888, 472),57725693,tag:
1061,Bruno Mars, 2017-06-25T012334+0000,"id: '242567287243_10155512507697244',","message: 'Excited to have Camila Cabello, Jorja Smith, Dua Lipa, and Jabbawockeez join the North American leg of the #24kMagicWorldTour! See dates below...'},",63457,2218, 992),57725693,tag: #24kMagicWorldTour
1062,Bruno Mars, 2017-06-23T165149+0000,"id: '242567287243_10155507438647244',","message: 'Opening up the BET Awards with Leslie Jones this Sunday 6/25 at 8pm ET on BET. Tune in!'},",37357,5663, 1918),57725693,tag:
1063,Bruno Mars, 2017-06-23T140000+0000,"id: '242567287243_10155495971527244',","message: 'Tickets for Music Midtown are on sale now. Get yours here: https://atlanti.cr/bmmusicmidtown'},",83690,3117, 1828),57725693,tag:
1064,Bruno Mars, 2017-06-22T205411+0000,"id: '242567287243_10155504260287244',","message: '33 years ago this Sunday, Prince and his band, The Revolution, released Purple Rain, one of the most important albums of all time. To celebrate the anniversary weekend, here’s a behind the scenes look of us rehearsing for the tribute we did at the 59th Grammy Awards. #PrinceForever (for full video see link in bio)'},",326042,7471, 5911),57725693,tag: #PrinceForever
1065,Bruno Mars, 2017-06-20T183044+0000,"id: '242567287243_10155495961962244',","message: 'I told you Atlanta! I got you! ???? See you at Music Midtown this year. Tickets on sale Friday 10AM ET: https://atlanti.cr/bmmusicmidtown'},",35159,4633, 1732),57725693,tag:
