likes,comments,caption,mediaid,hashtag,Game_name,post_hashtag_id
27536,578,"Also known as the Forbidden Pokémon, Spiritomb is a Pokémon that was formed by 108 spirits. 👻 Trainers can encounter Spiritomb by completing limited-time #PokemonGOHalloween Special Research. Are you brave enough to catch this Pokémon, Trainers? #PokemonGO #Pokemon #Spiritomb",1.90125E+14,['pokemongo',POKEMONGO,386
27536,578,"Also known as the Forbidden Pokémon, Spiritomb is a Pokémon that was formed by 108 spirits. 👻 Trainers can encounter Spiritomb by completing limited-time #PokemonGOHalloween Special Research. Are you brave enough to catch this Pokémon, Trainers? #PokemonGO #Pokemon #Spiritomb",1.90125E+14, 'pokemonletsgo'],POKEMONGO,387
29899,446,"Trainers, new Avatar items featuring Ghost-type Pokémon are available in the Style Shop! From a Drifloon beanie to a Gengar backpack, these items will let you show your love for these Pokémon all year round. #PokemonGOHalloween #PokemonGO #Pokemon",1.90061E+14,['pokemonletsgo'],POKEMONGO,388
38754,955,"Get ready, Trainers. Field Research tasks focusing on Bug-type Pokémon are coming this November! Collect enough stamps during November to earn a Research Breakthrough and get an opportunity to catch Shedinja!",1.89894E+14,['pokemonletsgo'],POKEMONGO,389
37535,780,"Are you ready for a challenge, Trainers? On Saturday, November 3, there will be a Special Raid Challenge coming to Pokémon GO, featuring Gengar!",1.89824E+14,['pokemongocommunityday'],POKEMONGO,390
40613,1185,"Trainers, we’re excited to announce that Adventure Sync is coming to Pokémon GO. 👟 With this new feature, Trainers will be able to hatch Eggs and collect Candy-- even when Pokémon GO is idle! Visit the link in our bio to get the full details. #PokemonGO",1.89801E+14,[],POKEMONGO,391
44946,1380,"Get fired up, Trainers! November #PokemonGOCommunityDay will be on Saturday, November 10, featuring the Fire-type Pokémon Cyndaquil! 🔥",1.89749E+14,['pokemonduel'],POKEMONGO,392
47269,775,"Trainers, Professors Willow and Oak have uncovered more details about Meltan’s biology! Of all the Mythical Pokémon discovered thus far, Meltan appears to be the first to evolve. Its Evolution is called Melmetal! Visit the link in our bio to read the latest research. #PokemonGO #Pokemon",1.89729E+14,['pokemonhalloween'],POKEMONGO,393
47298,692,"Don’t get spooked, Trainers. The Ghost- and Dragon-type Legendary Pokémon, Giratina, has now arrived in Raid Battles for the first time! It’s time to get your fellow Trainers together and challenge it before it leaves on November 20! #BeLegendary",1.89686E+14,[],POKEMONGO,394
49181,683,"No tricks, all treats! 🍬 Our #PokemonGOHalloween celebration starts now! 🎃 Get outside, catch spooky Pokémon, and enjoy double Catch Candy! Visit the link in our bio to learn more.",1.89671E+14,['pokemongo'],POKEMONGO,395
39074,924,"We’re kicking off our first Pokémon Appreciation Day by featuring the Plump Mouse Pokémon, Bidoof! Show us your love for Bidoof by posting your favorite AR photos of it with #BidoofDay, and we’ll share some of our favorites!",1.89593E+14,['pokemonduel'],POKEMONGO,396
30459,603,"Trainers, don’t forget to work toward a Research Breakthrough before the Water-type Legendary Pokémon Suicune gracefully runs away on November 1! Stay focused, keep exploring, and remember to stay hydrated while you’re out there completing research tasks! #MondayMotivation",1.89538E+14,['pokemonletsgo'],POKEMONGO,397
26732,569,"Don’t worry if Piplup gives you the cold shoulder at first, Trainers. ❄️ This Pokémon originally discovered in the Sinnoh region doesn’t like to be taken care of. It’s difficult to bond with since it won’t listen to its Trainer. #PokemonGO #Pokemon #Piplup",1.89385E+14,['pokemongo'],POKEMONGO,398
30475,597,"Did you know? Instead of blood, a powerful magnetic force courses throughout Beldum’s body. This Pokémon is also the featured Pokémon for this month’s #PokemonGOCommunityDay on October 21!",1.89378E+14,['pokemongo'],POKEMONGO,399
23089,572,We’ve heard that multiple Trainers have already spotted the Chimp Pokémon—Chimchar! Did you know? This Pokémon’s fiery rear end is fueled by gas made in its belly. 🔥 What an exciting world! #PokemonGO #Chimchar,1.89306E+14,['pokemonduel'],POKEMONGO,400
25735,545,"One of the many Pokémon that we’ve spotted during our Sinnoh adventures is Turtwig, the Tiny Leaf Pokémon! 🌱 Did you know? The shell on its back is actually hardened soil. Trainers, what Pokémon originally discovered in the Sinnoh region have you encountered? #PokemonGO #Pokemon #Turtwig",1.89245E+14,[],POKEMONGO,401
59135,2029,Time to embark on your next adventure—what will you discover in #PokemonGO? Visit the link in our bio to learn more. #Pokemon,1.89149E+14,['pokemontheseries'],POKEMONGO,402
34885,744,"Get ready, Trainers! Metang evolved during October Community Day will know the powerful Steel-type move Meteor Mash, a #PokemonGOCommunityDay exclusive! ☄️ #PokemonGO #Pokemon #Metagross",1.89092E+14,['pokemontcg',POKEMONGO,403
34885,744,"Get ready, Trainers! Metang evolved during October Community Day will know the powerful Steel-type move Meteor Mash, a #PokemonGOCommunityDay exclusive! ☄️ #PokemonGO #Pokemon #Metagross",1.89092E+14, 'pokemonultrasunmoon'],POKEMONGO,404
30198,756,"Ready to join us on our adventure with Pokémon first discovered in the Sinnoh region, Trainers? Here’s a sneak peek of another Pokémon. Sources say that photosynthesis occurs across this Pokémon’s body under the sun. ☀️🌱 We can’t wait to take an AR photo of it!",1.89015E+14,['pokemonthepowerofus'],POKEMONGO,405
39180,1257,"As we learn about Pokémon originally discovered in the Sinnoh region, we’re curious to hear about a Pokémon that has a fiery rear end. 🔥 Whatever this Fire-type Pokémon is, we’re excited for the opportunity to add it to our Pokédex soon!",1.88937E+14,['pokemonduel'],POKEMONGO,406
31722,1576,We’re excited to hear reports of a Water-type Pokémon originally discovered in the Sinnoh region that can dive for over 10 minutes to hunt. 🌊 Its speed and quick movement definitely lead us to believe that it's a skilled swimmer. Which Pokémon could this be?,1.88881E+14,['teampikachu',POKEMONGO,407
31722,1576,We’re excited to hear reports of a Water-type Pokémon originally discovered in the Sinnoh region that can dive for over 10 minutes to hunt. 🌊 Its speed and quick movement definitely lead us to believe that it's a skilled swimmer. Which Pokémon could this be?,1.88881E+14, 'pokemonletsgo'],POKEMONGO,408
24234,449,"Trainers, get ready for even more realistic Pokémon encounters: AR+ is coming to select Android devices that support ARCore! Learn more by visiting the link in our bio. #PokemonGOarplus",1.88816E+14,['pokemonletsgo'],POKEMONGO,409
33754,716,"Trainers, a greater number of female Pokémon have now been spotted in the wild until October 12 at 1 p.m. PDT. Keep an eye out, as lucky Trainers might also spot a Shiny Nidoran♀, Nidorina, or Nidoqueen 👑 ! Enjoy searching for Nidoran♀ and friends on this special day!",1.88801E+14,['pokemontcg',POKEMONGO,410
33754,716,"Trainers, a greater number of female Pokémon have now been spotted in the wild until October 12 at 1 p.m. PDT. Keep an eye out, as lucky Trainers might also spot a Shiny Nidoran♀, Nidorina, or Nidoqueen 👑 ! Enjoy searching for Nidoran♀ and friends on this special day!",1.88801E+14, 'pokemoncenter'],POKEMONGO,411
44417,638,"Trainers! There is now new information about the Mythical Pokémon Meltan, which was recently discovered! Professor Willow and Professor Oak have learned more about its biology, and have updated research to share. Visit the link in our bio to learn more.",1.88714E+14,[],POKEMONGO,412
50809,2429,"The adventure continues! 🌍 Get ready to discover more in Pokémon GO. Until then, visit the link in our bio to learn more about what we’re doing to get ready to embark on this Sinnoh adventure. #PokemonGO #Pokemon",1.88643E+14,[],POKEMONGO,413
28168,863,"Trainers, a cool new look inspired by Pikachu is now available for free in the Style Shop! ⚡",1.88369E+14,['pokemontheseries'],POKEMONGO,414
39117,1032,"Trainers, we had a vision that a Psychic Spectacular will be coming to Pokémon GO on October 5! 🔮 Learn more about our prediction by visiting the link in our bio. #PokemonGO #Pokemon",1.88293E+14,['pokemonletsgo'],POKEMONGO,415
35430,1091,"October Field Research tasks featuring the Aurora Pokémon, Suicune, are now live!",1.88077E+14,[],POKEMONGO,416
33197,1223,"Did you know? Mewtwo is a Pokémon that was created by genetic manipulation. However, even though the scientific power of humans created this Pokémon’s body, they failed to endow Mewtwo with a compassionate heart. #PokemonGO #Pokemon #Mewtwo",1.87849E+14,['pokemonduel'],POKEMONGO,417
51629,1788,"Attention, Trainers! October’s #PokemonGOCommunityDay will feature the Steel- and Psychic-type Pokémon Beldum, on Sunday, October 21! Visit the link in our bio to learn more.",1.87714E+14,['pokemonultrasunmoon',POKEMONGO,418
51629,1788,"Attention, Trainers! October’s #PokemonGOCommunityDay will feature the Steel- and Psychic-type Pokémon Beldum, on Sunday, October 21! Visit the link in our bio to learn more.",1.87714E+14, 'pokemonsunmoon',POKEMONGO,419
51629,1788,"Attention, Trainers! October’s #PokemonGOCommunityDay will feature the Steel- and Psychic-type Pokémon Beldum, on Sunday, October 21! Visit the link in our bio to learn more.",1.87714E+14, 'belegendary'],POKEMONGO,420
57159,1614,"Attention, Trainers! The identity of the mysterious Pokémon that started appearing recently has been revealed! Professor Willow and Professor Oak have teamed up to investigate. Visit the link in our bio to see what they’ve found so far. #PokemonGO #Meltan",1.87626E+14,['playpokemon'],POKEMONGO,421
44728,1710,"Trainers, Field Research tasks focusing on Water-type Pokémon are coming to Pokémon GO! 💧Collect enough stamps during October to earn a Research Breakthrough and an opportunity to catch the Legendary Pokémon Suicune!",1.8736E+14,['playpokemon'],POKEMONGO,422
12666,271,"Follow the team as they touch down in Japan for the final stop: the Yokosuka Safari Zone event! Hear a Trainer Profile from Yamada, and follow along as the Trainers work to score a few more challenge points. Who can trade for the oldest Farfetch’d and win a Pokémon GO AR+ photo competition?",1.87355E+14,['playpokemon'],POKEMONGO,423
34021,1079,"Thanks to your #GlobalChallenge efforts, Mewtwo has now arrived in Raid Battles for the first time ever!",1.87279E+14,['pokkentournamentdx',POKEMONGO,424
34021,1079,"Thanks to your #GlobalChallenge efforts, Mewtwo has now arrived in Raid Battles for the first time ever!",1.87279E+14, 'playpokemon'],POKEMONGO,425
49311,1342,"Prepare for a new challenge, Trainers! Deoxys, a powerful Mythical Pokémon originally discovered in the Hoenn region, is coming to EX Raids! Learn more by visiting the link in our bio. #PokemonGO #Pokemon #Deoxys",1.87206E+14,['playpokemon'],POKEMONGO,426
23400,953,"You’d better Bayleef it, Trainers! Meganium evolved during September Community Day will know the Grass-type attack Frenzy Plant, a #PokemonGOCommunityDay exclusive! 🍃 #PokemonGO #Pokemon #Chikorita #Meganium #Bayleef",1.87062E+14,['playpokemon'],POKEMONGO,427
31778,2278,"Trainers, we want to see what progress you’ve made in your #SearchForCelebi. Share your journey in the comments on this #MotivationMonday!",1.87054E+14,['playpokemon'],POKEMONGO,428
39792,3036,"Trainers will now have the chance to hatch Farfetch’d, Kangaskhan, Mr. Mime, and Tauros from 7 km Eggs! Take advantage of this opportunity to complete your Kanto Pokédex, as this bonus will only be available until September 30! #PokemonGO #Pokemon",1.86801E+14,['pokemonvg',POKEMONGO,429
39792,3036,"Trainers will now have the chance to hatch Farfetch’d, Kangaskhan, Mr. Mime, and Tauros from 7 km Eggs! Take advantage of this opportunity to complete your Kanto Pokédex, as this bonus will only be available until September 30! #PokemonGO #Pokemon",1.86801E+14, 'playpokemon'],POKEMONGO,430
33754,807,"Trainers, as a part of our Ultra Bonus Event, Articuno, Zapdos, and Moltres return to Raid Battles around the world! With some luck, you might even encounter a Shiny Pokémon... #PokemonGO #Pokemon #Articuno #Zapdos #Moltres",1.86772E+14,['detectivepikachumovie',POKEMONGO,431
33754,807,"Trainers, as a part of our Ultra Bonus Event, Articuno, Zapdos, and Moltres return to Raid Battles around the world! With some luck, you might even encounter a Shiny Pokémon... #PokemonGO #Pokemon #Articuno #Zapdos #Moltres",1.86772E+14, 'playpokemon'],POKEMONGO,432
31734,812,"Trainers, a beta version of the PokéStop nomination feature is coming to Pokémon GO. Visit the link in our bio to learn more. #PokemonGO",1.86679E+14,['playpokemon'],POKEMONGO,433
38162,1473,"Get hyped, Trainers! Not only have you met Professor Willow’s #GlobalChallenge goals, you’ve exceeded them! As a reward for all of your hard work, we’re excited to announce the details of our epic Ultra Bonus Event! Get the full details here by visiting the link in our bio! #PokemonGO #Pokemon",1.86539E+14,['playpokemon'],POKEMONGO,434
20242,849,"Trainers, don’t forget to catch Regirock before it repairs itself and travels away on September 20!",1.86477E+14,['pokemonletsgo'],POKEMONGO,435
26230,958,"Attention Trainers from the Americas and Greenland, your Moltres Day starts now! Receive up to 5 free Raid Passes—and try your best to encounter Shiny Moltres! Tag a friend you want to raid with, and let’s GO! 🔥 #PokemonGO #Pokemon #Moltres",1.86403E+14,['pokemonduel'],POKEMONGO,436
21776,1229,"Looking for more Lucky Pokémon? Luck is on your side, Trainers! Starting now, if either Trainer has received fewer than 10 Lucky Pokémon, trading a Pokémon caught in July or August 2016 will guarantee a Lucky Pokémon! Visit the link in our bio to learn more.",1.86193E+14,['pokemongo'],POKEMONGO,437
29197,1061,"Trainers, 3× Catch Stardust, 3K Stardust guaranteed per Raid Battle, 1-hour Star Pieces, and 2× Hatch Stardust bonuses are now live! GO out and collect that Stardust! We’re excited to see what discoveries Professor Willow makes with your research task contributions. Stay tuned...",1.86062E+14,['teameevee'],POKEMONGO,438
17862,507,"Pokémon GO Summer Tour 2018 has come to a close with a memorable Safari Zone in Yokosuka, Japan. Over 65,000 Trainers joined us in Yokosuka and caught a combined daily average of 3.1M Pokémon! Thank you for your dedication and a truly epic summer, Trainers! Visit the link in our bio to learn more.",1.86049E+14,['pokemontcg',POKEMONGO,439
17862,507,"Pokémon GO Summer Tour 2018 has come to a close with a memorable Safari Zone in Yokosuka, Japan. Over 65,000 Trainers joined us in Yokosuka and caught a combined daily average of 3.1M Pokémon! Thank you for your dedication and a truly epic summer, Trainers! Visit the link in our bio to learn more.",1.86049E+14, 'playpokemon'],POKEMONGO,440
29229,1122,Are you ready for a fiery September? 🔥 Field Research tasks featuring the Fire-type Legendary Pokémon Entei are now live!,1.85917E+14,['teampikachu'],POKEMONGO,441
21412,654,"Look to the sky, Trainers! In celebration of #SafariZoneYokosuka, flocks of Wingull have been spotted flying all over the world! If you're lucky, you might even encounter a Shiny Wingull…",1.85899E+14,['nationallazyday'],POKEMONGO,442
9601,206,Wingull had an awesome time flying above the vibrant gardens in Kurihama Flower Park today! #SafariZoneYokosuka,1.85886E+14,['pokemonduel'],POKEMONGO,443
11896,196,"Prepare for exciting adventures ahead, Trainer! Today we’re flying with Wingull to the beautiful Kurihama Flower Park! Check out our Instagram Stories as we follow Wingull’s #SafariZoneYokosuka adventure through this vibrant park.",1.85871E+14,['teampikachu',POKEMONGO,444
11896,196,"Prepare for exciting adventures ahead, Trainer! Today we’re flying with Wingull to the beautiful Kurihama Flower Park! Check out our Instagram Stories as we follow Wingull’s #SafariZoneYokosuka adventure through this vibrant park.",1.85871E+14, 'teameevee',POKEMONGO,445
11896,196,"Prepare for exciting adventures ahead, Trainer! Today we’re flying with Wingull to the beautiful Kurihama Flower Park! Check out our Instagram Stories as we follow Wingull’s #SafariZoneYokosuka adventure through this vibrant park.",1.85871E+14, 'pokemonletsgo'],POKEMONGO,446
9250,145,"Join the team for Pokémon GO Travel episode 3 as they explore August Community Day with Eevee in San Francisco. Find out who wins the smallest Eevee challenge and which Trainer is the quickest to assemble a team to complete a Raid Battle. Plus, hear Trainer Profiles from Trainer Tips and Mystic7. Visit the link in our bio to see more. #PokemonGO #Pokemon",1.85863E+14,['pokemonletsgo'],POKEMONGO,447
12666,311,"Trainers, does anyone know the Safari Zone park where these photos were captured? #PokemonGO #Pokemon #Wingull",1.85818E+14,['pokemonletsgo',POKEMONGO,448
12666,311,"Trainers, does anyone know the Safari Zone park where these photos were captured? #PokemonGO #Pokemon #Wingull",1.85818E+14, 'teampikachu',POKEMONGO,449
12666,311,"Trainers, does anyone know the Safari Zone park where these photos were captured? #PokemonGO #Pokemon #Wingull",1.85818E+14, 'teameevee'],POKEMONGO,450
13584,189,"Where has Wingull flown off to? Today we’re flying with Wingull to Verny Park! Check out our Instagram Stories as we follow the Seagull Pokémon on its epic journey to parks around Yokosuka, Japan. #SafariZoneYokosuka #PokemonGO #Pokemon #Wingull",1.85796E+14,['pokemongocommunityday'],POKEMONGO,451
11522,151,Looks like Wingull has had lots of fun flying around Yokosuka’s Mikasa Park yesterday. Here’s a look at some of the highlights from its trip! #SafariZoneYokosuka #PokemonGO #Pokemon #Wingull,1.85781E+14,['pokemontcg'],POKEMONGO,452
1336,11,"The cast & creators of #DetectivePikachu on the Yellow Carpet in Tokyo, Japan. ⚡️🔍",2.02993E+14,['detectivepikachu'],DETECTIVE PIKACHU,453
7772,48,Welcome to the #DetectivePikachu Japan Yellow Carpet! #PikaPika ⚡️🖤,2.02976E+14,['tuesdaythoughts'],DETECTIVE PIKACHU,454
7725,53,The hero we need. #DetectivePikachu arrives May 10. Get your tickets: link in bio.,2.02943E+14,[],DETECTIVE PIKACHU,455
7588,51,"⚡️💛🔎Repost @pokemon: Eevee, stop. You’re too cute! #DetectivePikachu",2.02861E+14,['mondaymotivation'],DETECTIVE PIKACHU,456
8293,74,So. Many. Pokémon!  #DetectivePikachu,2.0285E+14,['detectivepikachu'],DETECTIVE PIKACHU,457
9242,34,@standup4justice & @kathrynnewton take Tokyo! #DetectivePikachu #PikaPika ⚡️⚡️⚡️,2.02844E+14,[],DETECTIVE PIKACHU,458
12757,60,"⚡️🔍PIKA PIKA! from Tokyo, Japan! #DetectivePikachu 🔍⚡️",2.02819E+14,[],DETECTIVE PIKACHU,459
7645,59,When you see #Easter candy is on sale. 🏃‍♂️ #DetectivePikachu,2.02799E+14,['pokemontcg'],DETECTIVE PIKACHU,460
19950,341,⚡️💙⚡️💛 Repost @vancityreynolds: A little shot of wonderful for a weary world. #DetectivePikachu,2.02775E+14,['detectivepikachu'],DETECTIVE PIKACHU,461
46735,326,Put down that fourth cup☕️ . Tickets for #DetectivePikachu are available now! Link in bio.,2.02704E+14,[],DETECTIVE PIKACHU,462
31739,123,🔍⚡️Repost @vancityreynolds: Update: I’m tiny. #detectivepikachu #Beijing 🇨🇳🇨🇳🇨🇳,2.02667E+14,[],DETECTIVE PIKACHU,463
6249,64,Friends buy friends tickets to see #DetectivePikachu. Get yours now. Link in bio.,2.02578E+14,['pokemontheseries'],DETECTIVE PIKACHU,464
19409,41,Follow the clues…🔎 Join the #PikaCrew and share your art with us! #DetectivePikachu Credit: @tjmoonstudios,2.02568E+14,['pokemonduel'],DETECTIVE PIKACHU,465
10239,130,⚡️🔍#DetectivePikachu | Repost @kygomusic: Carry On feat. @ritaora out everywhere! So excited to have my first release on my own label @palmtree.records 😁 http://smarturl.it/xCarryOn ⚡️🔍,2.0256E+14,[],DETECTIVE PIKACHU,466
10042,298,"Who’s That Pokémon? Hint: 🔥🔥🔥
#DetectivePikachu",2.02487E+14,['detectivepikachu'],DETECTIVE PIKACHU,467
11948,165,"Friend: Let’s get food.
Me: I’m broke.
Friend: I’ll pay.
Me: 
#DetectivePikachu",2.02342E+14,['detectivepikachu'],DETECTIVE PIKACHU,468
11308,51,⚡️💙#DetectivePikachu x Neon Carnival x @kathrynnewton 🎡⚡️,2.02205E+14,['detectivepikachu'],DETECTIVE PIKACHU,469
12831,141,When you realize your sibling ate your leftovers. #DetectivePikachu,2.02197E+14,['pokemoncenter'],DETECTIVE PIKACHU,470
14557,85,Running to get tickets for #DetectivePikachu. Link in bio.,2.02125E+14,[],DETECTIVE PIKACHU,471
15601,94,😍😍😍 Want to join the #PikaCrew? Share your art with us! #DetectivePikachu Credit: @keezura,2.02061E+14,[],DETECTIVE PIKACHU,472
10797,265,Who’s That Pokémon? Hint: 💤💤💤 #DetectivePikachu,2.02007E+14,['mondaymotivation'],DETECTIVE PIKACHU,473
5032,80,Exclusive #DetectivePikachu trading cards?! 😍 Get yours before they run out! Link in bio.,2.01997E+14,[],DETECTIVE PIKACHU,474
7067,101,Who’s ready to solve this case? Partner up and get your tickets now to see #DetectivePikachu! Link in bio.,2.01983E+14,[],DETECTIVE PIKACHU,475
5716,121,"Want Pokémon emojis? You got ‘em. Go to our Twitter, @ DetPikachuMovie, and see for yourself. 👀 #DetectivePikachu",2.01927E+14,['pokemontheseries'],DETECTIVE PIKACHU,476
34509,992,Link in bio for 🎟🎟🎟! Repost @vancityreynolds: Footage from my ACTUAL audition for #DetectivePikachu⁠.,2.01908E+14,[],DETECTIVE PIKACHU,477
6801,110,🚨 Not a drill 🚨There’s only ONE MONTH until #DetectivePikachu!!!!,2.01898E+14,['detectivepikachu'],DETECTIVE PIKACHU,478
13629,240,When you find out some people don’t even LIKE coffee. 😧 #DetectivePikachu,2.01835E+14,['detectivepikachu',DETECTIVE PIKACHU,479
13629,240,When you find out some people don’t even LIKE coffee. 😧 #DetectivePikachu,2.01835E+14, 'pokemoncenter'],DETECTIVE PIKACHU,480
16142,92,Coffee makes a happy #DetectivePikachu. Join the #PikaCrew and share your art with us! Credit: @alxnderthegr8,2.01557E+14,['pokemontheseries',DETECTIVE PIKACHU,481
16142,92,Coffee makes a happy #DetectivePikachu. Join the #PikaCrew and share your art with us! Credit: @alxnderthegr8,2.01557E+14, 'watchpokemon'],DETECTIVE PIKACHU,482
9910,317,Who’s That Pokémon? Hint: 🎶🎵🎶🎵 #DetectivePikachu,2.01473E+14,[],DETECTIVE PIKACHU,483
11284,44,Tim and #DetectivePikachu are on the case. Join the #PikaCrew and share your art with us! Credit: @jagini13,2.01048E+14,[],DETECTIVE PIKACHU,484
25780,174,me to me: forget how your abilities work during the one moment you need to use them #DetectivePikachu,2.00965E+14,[],DETECTIVE PIKACHU,485
8246,86,"Me: I’m gonna take life more seriously
Also me:",2.0082E+14,['pokemonduel'],DETECTIVE PIKACHU,486
21694,203,Some people don’t understand 🙄#DetectivePikachu,2.00603E+14,[],DETECTIVE PIKACHU,487
10855,57,Mewtwo! Share your #DetectivePikachu inspired art with us using the hashtag #PikaCrew. Credit: @eccentricimajination,2.00539E+14,['pokemoncenter'],DETECTIVE PIKACHU,488
17886,211,Repost @vancityreynolds: I actually have this bed. #DetectivePikachu,2.00526E+14,[],DETECTIVE PIKACHU,489
6541,216,"Who’s That Pokémon? Hint: Tall, round shoulders, never talks and rhymes with lister lime. #DetectivePikachu",2.00458E+14,[],DETECTIVE PIKACHU,490
5641,37,"Server: The food is very spicy.
Me: I can handle the heat.
Also me:
#DetectivePikachu",2.00315E+14,[],DETECTIVE PIKACHU,491
7061,35,#DetectivePikachu ears > bunny ears.,2.00257E+14,[],DETECTIVE PIKACHU,492
5522,16,📸: @standup4justice 💛,2.00252E+14,[],DETECTIVE PIKACHU,493
14632,111,Casual day @ the office.⚡️📸: @kathrynnewton,2.00242E+14,[],DETECTIVE PIKACHU,494
23555,122,‪When you need to wear green but you’re entirely yellow. #DetectivePikachu #StPatricksDay‬,2.00168E+14,['pokemontheseries',DETECTIVE PIKACHU,495
23555,122,‪When you need to wear green but you’re entirely yellow. #DetectivePikachu #StPatricksDay‬,2.00168E+14, 'pokemonlivetweet'],DETECTIVE PIKACHU,496
5560,18,"The case is closed, but still open... until #DetectivePikachu solves it. Join the #PikaCrew and share your art with us! Credit: @jaketyas",2.00032E+14,['firstdayofspring'],DETECTIVE PIKACHU,497
14176,134,Heading into the weekend like… #DetectivePikachu #FridayFeeling,2.00026E+14,['firstdayofspring'],DETECTIVE PIKACHU,498
13525,136,🎡 + 🎶 + 🎪 + ⚡ + 🔎 =  #DetectivePikachu will be at #NeonCarnival! See you there.,1.99956E+14,[],DETECTIVE PIKACHU,499
30181,346,TFW you realize you lose an hour of sleep AND the weekend is almost over. #DetectivePikachu #DaylightSavingsTime,1.9966E+14,['detectivepikachu'],DETECTIVE PIKACHU,500
8871,27,#DetectivePikachu is looking for clues to the next piece of art. Share yours using #PikaCrew!,1.99536E+14,['pokemontcg'],DETECTIVE PIKACHU,501
7331,16,Need a hero at #SXSW? Be sure to hop in a #DetectivePikachu pedicab or hopper this week and next! ⚡️🔍,1.99536E+14,['pokemontcg'],DETECTIVE PIKACHU,502
13118,101,Trying to figure out how it’s only Wednesday. #DetectivePikachu,1.99377E+14,['pokemontheseries'],DETECTIVE PIKACHU,503
13409,40,#DetectivePikachu and Tim are on the case! Post your art using #PikaCrew. Credit: Scytrix Evasco and @bisbidesign,1.9902E+14,['pokemontcg'],DETECTIVE PIKACHU,504
9185,58,"Me: I got this, no prob 😏
Also me: 
#DetectivePikachu",1.99011E+14,['pokemontcg'],DETECTIVE PIKACHU,505
12259,147,"Just one more… ☕
Okay but what about one more…☕☕
Okay but seriously this is the last one… ☕☕☕ #DetectivePikachu",1.98938E+14,[],DETECTIVE PIKACHU,506
26964,158,"Safety first, Mr. Mime. Happy #PokémonDay! #DetectivePikachu",1.98868E+14,['pokemontcg'],DETECTIVE PIKACHU,507
12397,113,All of your favorite moments from the new #DetectivePikachu trailer are here! Head to our @tenorgifkeyboard page now: https://tenor.com/official/detectivepikachumovie,1.98812E+14,['pokemontheseries'],DETECTIVE PIKACHU,508
16936,453,Guess who joined the #DetectivePikachu party. 😏,1.98803E+14,['pokemontcg'],DETECTIVE PIKACHU,509
22649,451,,1.98798E+14,[],DETECTIVE PIKACHU,510
25606,685,*GASP* a new #DetectivePikachu trailer?! That’s very twisty. #PIKAPIKA,1.98793E+14,['pokemoncenter'],DETECTIVE PIKACHU,511
16243,117,"Ryme City, Best city. Case closed. But still open! Until #DetectivePikachu solves it!",1.98792E+14,['detectivepikachu'],DETECTIVE PIKACHU,512
14509,254,"TOMORROW: A new #DetectivePikachu trailer is coming. ALSO TOMORROW: The world will say #PIKAPIKA. ALSO ALSO TOMORROW: That’s it, two things is plenty.",1.98718E+14,['pokemontheseries',DETECTIVE PIKACHU,513
14509,254,"TOMORROW: A new #DetectivePikachu trailer is coming. ALSO TOMORROW: The world will say #PIKAPIKA. ALSO ALSO TOMORROW: That’s it, two things is plenty.",1.98718E+14, 'pokemonday'],DETECTIVE PIKACHU,514
10604,134,"Repost @vancityreynolds: “Acting is behaving truthfully under imaginary circumstances” – Sanford Meisner. Point is, there’s a new Detective Pikachu trailer tomorrow.",1.98713E+14,['pokemontcg',DETECTIVE PIKACHU,515
10604,134,"Repost @vancityreynolds: “Acting is behaving truthfully under imaginary circumstances” – Sanford Meisner. Point is, there’s a new Detective Pikachu trailer tomorrow.",1.98713E+14, 'pokemonday'],DETECTIVE PIKACHU,516
14376,64,We’d press A on this game inspired #DetectivePikachu art. Submit your art using #PikaCrew to be featured.,1.98513E+14,['pokemonday'],DETECTIVE PIKACHU,517
42959,486,"You like my latte? Gee thanks, just bought it. #DetectivePikachu",1.98509E+14,['pokemonswordshield',DETECTIVE PIKACHU,518
42959,486,"You like my latte? Gee thanks, just bought it. #DetectivePikachu",1.98509E+14, 'pokemonday'],DETECTIVE PIKACHU,519
12731,126,"Felt cute, might delete later. #DetectivePikachu",1.9815E+14,['pokemonswordshield'],DETECTIVE PIKACHU,520
10759,31,Enjoy another #FanArtFriday with these two pieces from Juan Lenis and Dan Green. Submit your art with our tag to join the #PikaCrew,1.98005E+14,['pokemonswordshield'],DETECTIVE PIKACHU,521
18167,262,Talking Pikachu. ✔️No Memory. ✔️Addicted to caffeine. ✔️☕✔️☕✔️☕☕☕☕☕ #DetectivePikachu,1.97996E+14,['pokemonswordshield'],DETECTIVE PIKACHU,522
17505,150,Happy #ValentinesDay from a little yellow secret admirer. Check out our Instagram Story to share them with your partner in crime. #DetectivePikachu,1.97925E+14,['pokemonswordshield'],DETECTIVE PIKACHU,523
10832,146,Mondays 😱 #DetectivePikachu,1.9771E+14,['pokemonday'],DETECTIVE PIKACHU,524
9558,103,Who is your Pokémon partner? Send us your photos using #PartnerUp for a chance to be featured on our pages for Valentine’s Day! #DetectivePikachu,1.97427E+14,['pokemonday'],DETECTIVE PIKACHU,525
9955,22,Get inspired with this vibrant final #DetectivePikachu x @talenthouse fan art select by @madsage_tees from Malaysia. [5/5 winners],1.97203E+14,['detectivepikachu'],DETECTIVE PIKACHU,526
