0,use_id,from_user,text,time,user_lang,user_followers_count,retweet_count,user_friends_count,user_location,user_favorites,status_url,entities_str
104,9.88E+17,fastflame,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:05:04,en,665,4655,591,"Luzern, Switzerland",9350,http://twitter.com/fastflame/statuses/987784303487709184,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
105,9.88E+17,lavistany,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:04:58,en,17,119,81,"New York, USA",278,http://twitter.com/lavistany/statuses/987784276111478784,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
106,9.88E+17,bigmikefromnj05,Boycott who??? #Starbucks never did me wrong so yall can judge me all yall want ctfu A wise man_ https://t.co/NwfVMHNe2d,21/04/2018 21:04:44,en,148,1036,392,"39.425301,-75.231585",2112,http://twitter.com/bigmikefromnj05/statuses/987784217231810560,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[15,25]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/NwfVMHNe2d"",""expanded_url"":""https://www.instagram.com/p/Bh2FZN8lPRw/"",""display_url"":""instagram.com/p/Bh2FZN8lPRw/"",""indices"":[97,120]}]}"
107,9.88E+17,PlanetPolitico,"Nothing I__ looking forward to less than talking about #Starbucks on the podcast tomorrow, this is soooo dumb.",21/04/2018 21:04:43,en,1233,8631,1143,"Hoboken, NJ",17302,http://twitter.com/PlanetPolitico/statuses/987784215726055424,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[55,65]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
108,9.88E+17,rcwant2be,"RT @rochelleriley: This is why #Starbucks &amp; #RochesterHills &amp; every other ignorant, racist incident occurs: 

Texas charter school apologizes after teacher asks eighth-grade American History students to list positive aspects of slavery. https://t.co/swlWjS3Mhd
@rolandsmartin 
@LeonardPittsJr1 
@ava",21/04/2018 21:04:40,en,545,3815,2074,Kirkland WA ,7670,http://twitter.com/rcwant2be/statuses/987784203596115968,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[31,41]},{""text"":""RochesterHills"",""indices"":[48,63]}],""symbols"":[],""user_mentions"":[{""screen_name"":""rochelleriley"",""name"":""ROCHELLE RILEY _____"",""id"":26947623,""id_str"":""26947623"",""indices"":[3,17]}],""urls"":[]}"
109,9.88E+17,Westy1222,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:04:35,en,12,84,129,,208,http://twitter.com/Westy1222/statuses/987784179915030528,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
110,9.88E+17,belgianscot,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:04:12,en,55,385,310,Connecticutland,810,http://twitter.com/belgianscot/statuses/987784084754784257,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
111,9.88E+17,invisimono,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:04:12,en,524,3668,3101,"California, USA",7376,http://twitter.com/invisimono/statuses/987784082707775488,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
112,9.88E+17,chillinginLV,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:04:09,en,6538,45766,6818,"Nevada, USA",91572,http://twitter.com/chillinginLV/statuses/987784069835456512,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
113,9.88E+17,KLC22296984,"RT @larryelder: The men said, ""We were told we had to buy something""--but we were NOT told we'd have to leave if we didn't. Well, gee, you see, if you still get to stay when you refuse to buy, then you really don't have to buy--after just being told that you had to. It's complicated.
#Starbucks",21/04/2018 21:03:45,en,1121,7847,35,"Kansas, USA",15734,http://twitter.com/KLC22296984/statuses/987783971894374400,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
114,9.88E+17,JoyceNJ9,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:03:29,en,623,4361,1023,"Toronto, Ontario",8762,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
115,9.88E+17,AcuteTroglodyte,"RT @larryelder: The two black men said they remain upset with #Starbucks because ""rules are rules, but right is right."" So...it's...morally...wrong...to...require...a...buy...before...permitting...a...customer...to...use...their...restroom?!?
Somebody call the ACLU!!!",21/04/2018 21:03:25,en,293,2051,595,,4142,http://twitter.com/AcuteTroglodyte/statuses/987783885827264513,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[62,72]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
116,9.88E+17,Chrischienj,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:03:14,en,188,1316,783,"Spring, TX",2672,http://twitter.com/Chrischienj/statuses/987783842726666242,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
117,9.88E+17,MagnoliaAHG,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 21:03:13,en,196,1372,209,"Wisconsin, USA",2784,http://twitter.com/MagnoliaAHG/statuses/987783837827633153,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
118,9.88E+17,BeardedBoarder,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:03:01,en,33,231,88,,502,http://twitter.com/BeardedBoarder/statuses/987783786002898944,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
119,9.88E+17,normagenie,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:02:37,en,7085,49595,7487,"Mainstreet, USA",99230,http://twitter.com/normagenie/statuses/987783686664925184,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
120,9.88E+17,md4eyes2020,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:02:33,en,159,1113,114,"Vanity Fair, USA",2266,http://twitter.com/md4eyes2020/statuses/987783668558123008,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
121,9.88E+17,Freeda2017,"RT @amjoyshow: .@hmcghee: This is a teachable moment for the country, for other corporations who are watching, as well as for nearly 180,000 employees. Is it just about diversity, or is it about the structural racism that exists in our society? #AMJoy #Starbucks https://t.co/3Brgn6MuY1",21/04/2018 21:02:30,en,1690,11830,1505,"Florida, USA",23700,http://twitter.com/Freeda2017/statuses/987783655526486016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""amjoyshow"",""name"":""AM Joy w/Joy Reid"",""id"":731132367058968600,""id_str"":""731132367058968576"",""indices"":[3,13]},{""screen_name"":""hmcghee"",""name"":""Heather C. McGhee"",""id"":17375057,""id_str"":""17375057"",""indices"":[16,24]}],""urls"":[]}"
122,9.88E+17,MelanieEli2015,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:02:04,en,733,5131,320,,10302,http://twitter.com/MelanieEli2015/statuses/987783548697329670,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
123,9.88E+17,Freemay2323,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:02:03,en,614,4298,468,"Temecula, CA",8636,http://twitter.com/Freemay2323/statuses/987783542615625728,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
124,9.88E+17,brandsconcept,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:02:02,en-gb,57,399,138,Germany,838,http://twitter.com/brandsconcept/statuses/987783537029013504,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
125,9.88E+17,ReynardFou,"RT @shawnsteel1: Women__ March Leader Calls for #Starbucks Boycott Due to Partnership with #Jewish Group

#TamikaMalloryHatesJews

Women__ March co-chair Tamika Mallory called boycott Starbucks - after it announced it would partner with the Anti-Defamation League (ADL)

https://t.co/GVSlFjxFcp https://t.co/Q9jlnpRLLn",21/04/2018 21:01:35,en,376,2632,900,,5304,http://twitter.com/ReynardFou/statuses/987783423791173632,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[48,58]},{""text"":""Jewish"",""indices"":[91,98]},{""text"":""TamikaMalloryHatesJews"",""indices"":[106,129]}],""symbols"":[],""user_mentions"":[{""screen_name"":""shawnsteel1"",""name"":""Shawn Steel"",""id"":17701099,""id_str"":""17701099"",""indices"":[3,15]}],""urls"":[]}"
126,9.88E+17,AncapPresident,RT @BenShapQuotes: #Starbucks https://t.co/jq8ZzRNijO,21/04/2018 21:01:31,en,248,1736,48,"Georgia, USA",3512,,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[19,29]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BenShapQuotes"",""name"":""Ben Shapiro Quotes"",""id"":768104037963198500,""id_str"":""768104037963198470"",""indices"":[3,17]}],""urls"":[],""media"":[{""id"":987486985844678700,""id_str"":""987486985844678659"",""indices"":[30,53],""media_url"":""http://pbs.twimg.com/media/DbRCLoOX4AMEBmh.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DbRCLoOX4AMEBmh.jpg"",""url"":""https://t.co/jq8ZzRNijO"",""display_url"":""pic.twitter.com/jq8ZzRNijO"",""expanded_url"":""https://twitter.com/BenShapQuotes/status/987486994950434822/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":652,""resize"":""fit""},""large"":{""w"":1080,""h"":1035,""resize"":""fit""},""medium"":{""w"":1080,""h"":1035,""resize"":""fit""}},""source_status_id"":987486994950434800,""source_status_id_str"":""987486994950434822"",""source_user_id"":768104037963198500,""source_user_id_str"":""768104037963198470""}]}"
127,9.88E+17,1231232rewr,"RT @breenatadder: Only in America: Friend insulted @luxslive cause of skin color; also hires #WhitePrivilege youth that think they're black &amp; OPENLY USE THE N WORD.

This is an employee. RT if this is NOT OK w you.

#StarbucksBoycott #Starbucks #Starbucksprotest #BLM #BlackLivesMatter @LewisEverk https://t.co/Z7KYLgms2L",21/04/2018 21:01:31,en,12,84,340,Republic of Croatia,208,http://twitter.com/1231232rewr/statuses/987783410734325760,"{""hashtags"":[{""text"":""WhitePrivilege"",""indices"":[93,108]}],""symbols"":[],""user_mentions"":[{""screen_name"":""breenatadder"",""name"":""Breena Tadder"",""id"":814112821579546600,""id_str"":""814112821579546624"",""indices"":[3,16]},{""screen_name"":""luxslive"",""name"":""LUXS"",""id"":925431247056248800,""id_str"":""925431247056248832"",""indices"":[51,60]}],""urls"":[]}"
128,9.88E+17,LarryLorimer,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:01:27,en,43,301,117,Chicago,642,http://twitter.com/LarryLorimer/statuses/987783393717948419,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
129,9.88E+17,jordan_rashford,"RT @ajplusfrancais: Après avoir fait arrêter deux hommes noirs pour rien, #Starbucks va fermer 8000 de ses cafés aux _tats-Unis pour former ses équipes ""contre le racisme et la discrimination"". https://t.co/fCwYq9EPzo",21/04/2018 21:01:24,fr,382,2674,307,,5388,http://twitter.com/jordan_rashford/statuses/987783378291306497,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[74,84]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ajplusfrancais"",""name"":""AJ+ français"",""id"":2926713966,""id_str"":""2926713966"",""indices"":[3,18]}],""urls"":[]}"
130,9.88E+17,SeanSalvador101,"RT @larryelder: Philadelphia Police Commish, who is black as was at least one of the cops, said his cops did nothing wrong. Apologized anyway. #Starbucks CEO confirms store policy requires a purchase. Apologized anyway. And media are treating the 2 black #victicrats like they're Rosa Parks.",21/04/2018 21:01:22,en,163,1141,545,the blazing world ,2322,http://twitter.com/SeanSalvador101/statuses/987783373153333248,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
131,9.88E+17,CK13697976,"RT @larryelder: The two black men admit that #Starbucks store policy requires a buy before customers can use the restroom. They admit they bought nothing. They admit they brought their OWN water--to a place that SELLS water. They admit they were politely asked to leave.

Oh, the humanity!!!",21/04/2018 21:01:10,en,82,574,37,"St Martin, MS",1188,http://twitter.com/CK13697976/statuses/987783322465112064,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[45,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""larryelder"",""name"":""Larry Elder"",""id"":195271137,""id_str"":""195271137"",""indices"":[3,14]}],""urls"":[]}"
132,9.88E+17,dekebridges,"#Starbucks.. this might be true..
@StephenAtHome @colbertlateshow
....coffee is on and in hot water. https://t.co/Fwz6B3qtS8",21/04/2018 21:01:06,en,215456,1508192,199129,"Portland, OR",3016424,http://twitter.com/dekebridges/statuses/987783305054502912,"{""hashtags"":[{""text"":""Starbucks"",""indices"":[0,10]}],""symbols"":[],""user_mentions"":[{""screen_name"":""StephenAtHome"",""name"":""Stephen Colbert"",""id"":16303106,""id_str"":""16303106"",""indices"":[34,48]},{""screen_name"":""colbertlateshow"",""name"":""The Late Show"",""id"":2835886194,""id_str"":""2835886194"",""indices"":[49,65]}],""urls"":[],""media"":[{""id"":987783294862311400,""id_str"":""987783294862311424"",""indices"":[101,124],""media_url"":""http://pbs.twimg.com/media/DbVPrFVVQAA3U_1.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DbVPrFVVQAA3U_1.jpg"",""url"":""https://t.co/Fwz6B3qtS8"",""display_url"":""pic.twitter.com/Fwz6B3qtS8"",""expanded_url"":""https://twitter.com/dekebridges/status/987783305054502912/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":383,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":2048,""h"":1152,""resize"":""fit""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""}}}]}"
133,9.88E+17,frijoles12,Ridiculous #Hypocracy #Democrats #Starbucks https://t.co/Zs09qzPsot,21/04/2018 21:01:03,en,3209,22463,5000, Oklahoma,44966,http://twitter.com/frijoles12/statuses/987783293541212161,"{""hashtags"":[{""text"":""Hypocracy"",""indices"":[11,21]},{""text"":""Democrats"",""indices"":[22,32]},{""text"":""Starbucks"",""indices"":[33,43]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":987783289464209400,""id_str"":""987783289464209408"",""indices"":[44,67],""media_url"":""http://pbs.twimg.com/media/DbVPqxOUwAAQ1Lc.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DbVPqxOUwAAQ1Lc.jpg"",""url"":""https://t.co/Zs09qzPsot"",""display_url"":""pic.twitter.com/Zs09qzPsot"",""expanded_url"":""https://twitter.com/frijoles12/status/987783293541212161/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":480,""h"":471,""resize"":""fit""},""small"":{""w"":480,""h"":471,""resize"":""fit""},""medium"":{""w"":480,""h"":471,""resize"":""fit""}}}]}"
