id,created_at,tweets,user_id,user_location,retweet_count,Urls,Media,game
163,2018-04-17 03:16:53,"Birthday stream part 2!! Come celebrate with rage!!

@SupStreamers
#dota #Supportsmallstreams
#twitch
#streamer… https://t.co/PN0X3SWju7",3753719362,,1,"[{'url': 'https://t.co/PN0X3SWju7', 'expanded_url': 'https://twitter.com/i/web/status/986081035292045313', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Dota 2
163,2018-04-17 03:16:53,"Birthday stream part 2!! Come celebrate with rage!!

@SupStreamers
#dota #Supportsmallstreams
#twitch
#streamer… https://t.co/PN0X3SWju7",3753719362,,1,"[{'url': 'https://t.co/PN0X3SWju7', 'expanded_url': 'https://twitter.com/i/web/status/986081035292045313', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Dota 2
163,2018-04-17 03:16:53,"Birthday stream part 2!! Come celebrate with rage!!

@SupStreamers
#dota #Supportsmallstreams
#twitch
#streamer… https://t.co/PN0X3SWju7",3753719362,,1,"[{'url': 'https://t.co/PN0X3SWju7', 'expanded_url': 'https://twitter.com/i/web/status/986081035292045313', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Dota 2
163,2018-04-17 03:16:53,"Birthday stream part 2!! Come celebrate with rage!!

@SupStreamers
#dota #Supportsmallstreams
#twitch
#streamer… https://t.co/PN0X3SWju7",3753719362,,1,"[{'url': 'https://t.co/PN0X3SWju7', 'expanded_url': 'https://twitter.com/i/web/status/986081035292045313', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [113, 136]}]",,Dota 2
164,2018-04-16 20:43:58,"RT @EnvulGameNews: Dota 2 - The Frankfurt Major Champions
https://t.co/blMsEPiqeZ
#Dota #2 #Steam",271312993,Negeri sembilan,1,"[{'url': 'https://t.co/blMsEPiqeZ', 'expanded_url': 'https://envul.com/gu/10271/', 'display_url': 'envul.com/gu/10271/', 'indices': [58, 81]}]",,Dota 2
164,2018-04-16 20:43:58,"RT @EnvulGameNews: Dota 2 - The Frankfurt Major Champions
https://t.co/blMsEPiqeZ
#Dota #2 #Steam",271312993,Negeri sembilan,1,"[{'url': 'https://t.co/blMsEPiqeZ', 'expanded_url': 'https://envul.com/gu/10271/', 'display_url': 'envul.com/gu/10271/', 'indices': [58, 81]}]",,Dota 2
165,2018-04-16 20:43:51,RT @DOTA_streams: #DOTA wagamamatv just went live on Twitch https://t.co/10dQiOK0uA,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [60, 83]}]",,Dota 2
166,2018-04-16 20:02:19,#DOTA wagamamatv just went live on Twitch https://t.co/10dQiOK0uA,724904194445074432,,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [42, 65]}]",,Dota 2
167,2018-04-16 20:00:03,"Dota 2 - The Frankfurt Major Champions
https://t.co/blMsEPiqeZ
#Dota #2 #Steam",2735559156,,1,"[{'url': 'https://t.co/blMsEPiqeZ', 'expanded_url': 'https://envul.com/gu/10271/', 'display_url': 'envul.com/gu/10271/', 'indices': [39, 62]}]",,Dota 2
167,2018-04-16 20:00:03,"Dota 2 - The Frankfurt Major Champions
https://t.co/blMsEPiqeZ
#Dota #2 #Steam",2735559156,,1,"[{'url': 'https://t.co/blMsEPiqeZ', 'expanded_url': 'https://envul.com/gu/10271/', 'display_url': 'envul.com/gu/10271/', 'indices': [39, 62]}]",,Dota 2
168,2018-04-16 19:43:50,RT @DOTA_streams: #DOTA arteezy just went live on Twitch https://t.co/10dQiOK0uA,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [57, 80]}]",,Dota 2
169,2018-04-16 19:17:05,#DOTA arteezy just went live on Twitch https://t.co/10dQiOK0uA,724904194445074432,,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [39, 62]}]",,Dota 2
170,2018-04-16 18:43:58,RT @clanerslatam: #FelizLunes ¿Y las arcanas papu? Consigue con clanes tus #SteamCards sin tarjeta de forma rápida y segura. ¿Que estás esp…,271312993,Negeri sembilan,1,[],,Dota 2
170,2018-04-16 18:43:58,RT @clanerslatam: #FelizLunes ¿Y las arcanas papu? Consigue con clanes tus #SteamCards sin tarjeta de forma rápida y segura. ¿Que estás esp…,271312993,Negeri sembilan,1,[],,Dota 2
171,2018-04-16 18:43:56,RT @DOTA_streams: #DOTA followkudes just went live on Twitch https://t.co/10dQiOK0uA,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [61, 84]}]",,Dota 2
172,2018-04-16 18:43:50,RT @DOTA_streams: #DOTA a1taoda just went live on Twitch https://t.co/10dQiOK0uA,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [57, 80]}]",,Dota 2
173,2018-04-16 18:43:43,RT @Shadow56321167: #Dota 2 SA 311: https://t.co/IxUgk0gkQ9 via @YouTube,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/IxUgk0gkQ9', 'expanded_url': 'http://youtu.be/Pz5Vd1fW-_g?a', 'display_url': 'youtu.be/Pz5Vd1fW-_g?a', 'indices': [36, 59]}]",,Dota 2
174,2018-04-16 18:42:38,#Dota 2 SA 311: https://t.co/IxUgk0gkQ9 via @YouTube,885093678,Durban,1,"[{'url': 'https://t.co/IxUgk0gkQ9', 'expanded_url': 'http://youtu.be/Pz5Vd1fW-_g?a', 'display_url': 'youtu.be/Pz5Vd1fW-_g?a', 'indices': [16, 39]}]",,Dota 2
175,2018-04-16 18:21:35,#DOTA a1taoda just went live on Twitch https://t.co/10dQiOK0uA,724904194445074432,,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [39, 62]}]",,Dota 2
176,2018-04-16 18:21:35,#DOTA followkudes just went live on Twitch https://t.co/10dQiOK0uA,724904194445074432,,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [43, 66]}]",,Dota 2
177,2018-04-16 18:11:07,#FelizLunes ¿Y las arcanas papu? Consigue con clanes tus #SteamCards sin tarjeta de forma rápida y segura. ¿Que est… https://t.co/upcl1Ddz45,735579772604944385,,1,"[{'url': 'https://t.co/upcl1Ddz45', 'expanded_url': 'https://twitter.com/i/web/status/985943685123715073', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Dota 2
177,2018-04-16 18:11:07,#FelizLunes ¿Y las arcanas papu? Consigue con clanes tus #SteamCards sin tarjeta de forma rápida y segura. ¿Que est… https://t.co/upcl1Ddz45,735579772604944385,,1,"[{'url': 'https://t.co/upcl1Ddz45', 'expanded_url': 'https://twitter.com/i/web/status/985943685123715073', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Dota 2
178,2018-04-16 16:43:49,RT @Kvint60971223: #Dota 2 https://t.co/oOYmJpmsS8,271312993,Negeri sembilan,1,[],"[{'id': 985914957480038400, 'id_str': '985914957480038400', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/media/Da6sbiNXkAA-BeQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Da6sbiNXkAA-BeQ.jpg', 'url': 'https://t.co/oOYmJpmsS8', 'display_url': 'pic.twitter.com/oOYmJpmsS8', 'expanded_url': 'https://twitter.com/Kvint60971223/status/985914996948459520/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 985914996948459520, 'source_status_id_str': '985914996948459520', 'source_user_id': 985906689424658433, 'source_user_id_str': '985906689424658433'}]",Dota 2
181,2018-04-16 16:17:07,#Dota 2 https://t.co/oOYmJpmsS8,985906689424658433,,1,[],"[{'id': 985914957480038400, 'id_str': '985914957480038400', 'indices': [8, 31], 'media_url': 'http://pbs.twimg.com/media/Da6sbiNXkAA-BeQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Da6sbiNXkAA-BeQ.jpg', 'url': 'https://t.co/oOYmJpmsS8', 'display_url': 'pic.twitter.com/oOYmJpmsS8', 'expanded_url': 'https://twitter.com/Kvint60971223/status/985914996948459520/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]",Dota 2
182,2018-04-16 16:11:19,#DOTA cartmanzbs just went live on Twitch https://t.co/10dQiOK0uA,724904194445074432,,0,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [42, 65]}]",,Dota 2
183,2018-04-16 15:44:08,RT @gatitrium: I will play three matches of Dota 2 with you.   https://t.co/O0uNYEwrO1 #dota #gameplay #multiplayer # # https://t.co/9wJ8SA…,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/O0uNYEwrO1', 'expanded_url': 'http://bit.ly/2IZtOrm', 'display_url': 'bit.ly/2IZtOrm', 'indices': [63, 86]}]",,Dota 2
183,2018-04-16 15:44:08,RT @gatitrium: I will play three matches of Dota 2 with you.   https://t.co/O0uNYEwrO1 #dota #gameplay #multiplayer # # https://t.co/9wJ8SA…,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/O0uNYEwrO1', 'expanded_url': 'http://bit.ly/2IZtOrm', 'display_url': 'bit.ly/2IZtOrm', 'indices': [63, 86]}]",,Dota 2
183,2018-04-16 15:44:08,RT @gatitrium: I will play three matches of Dota 2 with you.   https://t.co/O0uNYEwrO1 #dota #gameplay #multiplayer # # https://t.co/9wJ8SA…,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/O0uNYEwrO1', 'expanded_url': 'http://bit.ly/2IZtOrm', 'display_url': 'bit.ly/2IZtOrm', 'indices': [63, 86]}]",,Dota 2
184,2018-04-16 15:43:51,RT @DOTA_streams: #DOTA stray228 just went live on Twitch https://t.co/10dQiOK0uA,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [58, 81]}]",,Dota 2
185,2018-04-16 15:36:22,#DOTA stray228 just went live on Twitch https://t.co/10dQiOK0uA,724904194445074432,,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [40, 63]}]",,Dota 2
186,2018-04-16 15:19:43,RT @gatitrium: I will play three matches of Dota 2 with you.   https://t.co/xtFX3s7sLf #dota #gameplay #multiplayer… https://t.co/oYQ1CPYNP1,712837149058412544,,0,"[{'url': 'https://t.co/xtFX3s7sLf', 'expanded_url': 'http://bit.ly/2IZtOrm', 'display_url': 'bit.ly/2IZtOrm', 'indices': [63, 86]}, {'url': 'https://t.co/oYQ1CPYNP1', 'expanded_url': 'https://twitter.com/i/web/status/985900552595832832', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Dota 2
186,2018-04-16 15:19:43,RT @gatitrium: I will play three matches of Dota 2 with you.   https://t.co/xtFX3s7sLf #dota #gameplay #multiplayer… https://t.co/oYQ1CPYNP1,712837149058412544,,0,"[{'url': 'https://t.co/xtFX3s7sLf', 'expanded_url': 'http://bit.ly/2IZtOrm', 'display_url': 'bit.ly/2IZtOrm', 'indices': [63, 86]}, {'url': 'https://t.co/oYQ1CPYNP1', 'expanded_url': 'https://twitter.com/i/web/status/985900552595832832', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Dota 2
186,2018-04-16 15:19:43,RT @gatitrium: I will play three matches of Dota 2 with you.   https://t.co/xtFX3s7sLf #dota #gameplay #multiplayer… https://t.co/oYQ1CPYNP1,712837149058412544,,0,"[{'url': 'https://t.co/xtFX3s7sLf', 'expanded_url': 'http://bit.ly/2IZtOrm', 'display_url': 'bit.ly/2IZtOrm', 'indices': [63, 86]}, {'url': 'https://t.co/oYQ1CPYNP1', 'expanded_url': 'https://twitter.com/i/web/status/985900552595832832', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",,Dota 2
187,2018-04-16 15:15:21,I will play three matches of Dota 2 with you.   https://t.co/O0uNYEwrO1 #dota #gameplay #multiplayer # # https://t.co/9wJ8SAcgsA,972745005013094400,US,1,"[{'url': 'https://t.co/O0uNYEwrO1', 'expanded_url': 'http://bit.ly/2IZtOrm', 'display_url': 'bit.ly/2IZtOrm', 'indices': [48, 71]}]","[{'id': 985899317276835840, 'id_str': '985899317276835840', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/media/Da6eNJ6WAAA-AMa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Da6eNJ6WAAA-AMa.jpg', 'url': 'https://t.co/9wJ8SAcgsA', 'display_url': 'pic.twitter.com/9wJ8SAcgsA', 'expanded_url': 'https://twitter.com/gatitrium/status/985899452979466240/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 680, 'h': 383, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]",Dota 2
187,2018-04-16 15:15:21,I will play three matches of Dota 2 with you.   https://t.co/O0uNYEwrO1 #dota #gameplay #multiplayer # # https://t.co/9wJ8SAcgsA,972745005013094400,US,1,"[{'url': 'https://t.co/O0uNYEwrO1', 'expanded_url': 'http://bit.ly/2IZtOrm', 'display_url': 'bit.ly/2IZtOrm', 'indices': [48, 71]}]","[{'id': 985899317276835840, 'id_str': '985899317276835840', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/media/Da6eNJ6WAAA-AMa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Da6eNJ6WAAA-AMa.jpg', 'url': 'https://t.co/9wJ8SAcgsA', 'display_url': 'pic.twitter.com/9wJ8SAcgsA', 'expanded_url': 'https://twitter.com/gatitrium/status/985899452979466240/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 680, 'h': 383, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]",Dota 2
187,2018-04-16 15:15:21,I will play three matches of Dota 2 with you.   https://t.co/O0uNYEwrO1 #dota #gameplay #multiplayer # # https://t.co/9wJ8SAcgsA,972745005013094400,US,1,"[{'url': 'https://t.co/O0uNYEwrO1', 'expanded_url': 'http://bit.ly/2IZtOrm', 'display_url': 'bit.ly/2IZtOrm', 'indices': [48, 71]}]","[{'id': 985899317276835840, 'id_str': '985899317276835840', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/media/Da6eNJ6WAAA-AMa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Da6eNJ6WAAA-AMa.jpg', 'url': 'https://t.co/9wJ8SAcgsA', 'display_url': 'pic.twitter.com/9wJ8SAcgsA', 'expanded_url': 'https://twitter.com/gatitrium/status/985899452979466240/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 680, 'h': 383, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]",Dota 2
188,2018-04-16 13:50:13,"RT @GamingInAsia: Updated Dota 2 Pro Circuit Standings

Congratulations to MINESKI for winning the 2018 Dota 2 Asia Championships!

#Dota #…",3996871212,221b baker street,84,[],,Dota 2
189,2018-04-16 12:43:53,RT @DOTA_streams: #DOTA dreadztv just went live on Twitch https://t.co/10dQiOK0uA,271312993,Negeri sembilan,1,"[{'url': 'https://t.co/10dQiOK0uA', 'expanded_url': 'http://bit.ly/dota-streams', 'display_url': 'bit.ly/dota-streams', 'indices': [58, 81]}]",,Dota 2
